ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
2356,1732.128789233492,1600.650750949746,276.4835590449078,-14.86307901067021,44066.446450431235,227.41374727608016,193.77213109695867,-5.615420053585338,0.0056029729035531085,6.2786552804884215,225.39579873190098,250
1540,1327.1166497639313,1054.2925251460151,276.5667506113896,-14.91925761537268,43616.41929525064,225.95221644084637,193.03381919543725,-5.604275001202822,0.005624403042561067,6.2786552804884215,225.39579873190098,250
151,2707.6700830674727,120.0565649679826,276.7001943008871,-14.716297583138942,43459.757282533144,227.35334880398915,191.15512268086988,-5.600368219593247,0.00567968038090487,6.2786552804884215,225.39579873190098,250
1003,1142.591510413709,704.2627536067613,276.619745204618,-14.944425969895383,43020.14884234987,226.02834362087344,190.33077070417912,-5.589329749916402,0.00570427995422477,6.2786552804884215,225.39579873190098,250
248,1306.6740110202093,187.53439052335244,276.6961298086832,-14.91862867647585,42494.18108840483,232.36806269473573,182.87444752779933,-5.575973639080192,0.00593686004073893,6.2786552804884215,225.39579873190098,250
2490,1430.3745112624188,1707.392122406609,276.4688898404441,-14.906995903721576,40842.54453842125,220.26282307198383,185.42640999872023,-5.532931956603094,0.005855152995776024,6.2786552804884215,225.39579873190098,250
2115,2109.5825654867317,1421.3064265598357,276.50873225281003,-14.807946271927676,40457.94881786738,219.76341611831776,184.09774262011538,-5.52265962993931,0.005897410715352092,6.2786552804884215,225.39579873190098,250
139,97.91973369054902,116.39826526679971,276.71189224769074,-15.092557073913285,40348.71614111893,369.43072848637286,109.21862484594935,-5.519724279391509,0.009940612249342617,6.2786552804884215,225.39579873190098,250
821,772.6622730520038,579.3264442691868,276.6399481253242,-14.997231698230364,40136.723240268315,224.18740958167356,179.03201306068945,-5.514004762876548,0.006064278569173896,6.2786552804884215,225.39579873190098,250
475,1439.5761361402992,352.1119336199741,276.67101594802267,-14.900155846499922,39532.80391360886,220.49955460949468,179.2874547235325,-5.497544024107937,0.0060556384253108355,6.2786552804884215,225.39579873190098,250
