ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1401,1788.5643004349868,968.428422494428,276.57761766835307,-14.852387555550928,5031.033069582452,133.90278377686334,37.57228137964783,21.74070709166826,0.0288963022774577,6.2786552804884215,352.1809355185953,250,16.19974952866849
1698,2456.0069006406397,1155.5329930649898,276.5469078404601,-14.756916239422036,5023.563757733937,134.42000781323108,37.37214302735268,21.74232022522889,0.0290510501151988,6.2786552804884215,352.1809355185953,250,16.20140623433249
1123,504.767676130296,780.3231913186812,276.61108419701395,-15.036660459594373,4953.215124724084,129.19436551486777,38.33925036114725,21.757632045731768,0.0283182375704518,6.2786552804884215,352.1809355185953,250,16.217131640072193
1961,1553.4132007377884,1322.7808362195317,276.5257518724802,-14.887724901339622,4947.878140596033,129.08304119239784,38.33096969896484,21.758802534141072,0.0283243551761572,6.2786552804884215,352.1809355185953,250,16.218333744364525
2279,867.5015631465676,1539.823289639524,276.4962274606803,-14.987444326088411,4913.012204803847,134.8998478415449,36.419701603924224,21.766480414176147,0.029810787902859,6.2786552804884215,352.1809355185953,250,16.22621901044047
1702,353.85680656594263,1159.8048888304286,276.5550799484548,-15.059936838136773,4895.755834903481,127.45756668544264,38.41086851270197,21.770300646200656,0.028265437414959,6.2786552804884215,352.1809355185953,250,16.230142430166683
1760,1467.48074219991,1195.2011516431553,276.54514219870214,-14.899596428690083,4893.403431569022,140.8031272976149,34.75351382804061,21.770822466195213,0.0312400065608333,6.2786552804884215,352.1809355185953,250,16.230678344961134
2236,30.38476900242689,1506.7768634326676,276.504630641752,-15.107913709407024,4880.789362126787,248.59148790598852,19.633775087152568,21.773624858121636,0.0552975673389694,6.2786552804884215,352.1809355185953,250,16.233556431866372
616,1833.853054362065,439.6454319813461,276.65628378629594,-14.843672502210849,4873.278054615686,130.36207332032805,37.38263691649779,21.775297042611136,0.0290428950323955,6.2786552804884215,352.1809355185953,250,16.235273783474828
460,689.1325543287785,341.69066313749147,276.67575975953565,-15.00828981449638,4861.663368841633,136.10206420047643,35.720717370461564,21.77788781132495,0.0303941264320126,6.2786552804884215,352.1809355185953,250,16.237934531045294
2466,595.7705347572161,1688.4137659934988,276.4751780785882,-15.027182485585682,4846.307708005159,139.0605301406153,34.85034684611562,21.781322558027544,0.031153205010957,6.2786552804884215,352.1809355185953,250,16.241462053164643
2165,556.1585523796126,1459.543336981735,276.50950092678306,-15.031985153764714,4843.985091912211,131.73441449106932,36.77084010754532,21.78184302701279,0.0295261135406372,6.2786552804884215,352.1809355185953,250,16.24199658045788
1727,2686.321328119162,1170.181687300255,276.54375458995,-14.72376256477977,4829.666972431034,123.088836462037,39.23724613255725,21.7850570586843,0.0276701376119038,6.2786552804884215,352.1809355185953,250,16.245297425846264
694,2697.955921368704,488.8489770318412,276.6452672663467,-14.719258029964818,4815.825912369095,126.95068987500558,37.93461789857708,21.788173073701014,0.0286202961870541,6.2786552804884215,352.1809355185953,250,16.24849760706702
2724,936.8121038476056,1871.603482169257,276.446430384484,-14.978766221862884,4814.121855687146,128.19944074962976,37.55181635377805,21.788557324186776,0.0289120502127394,6.2786552804884215,352.1809355185953,250,16.24889223648376
583,3018.9869130338,420.2203962819631,276.6541249769733,-14.672658711224445,4810.924830173841,181.53532635209703,26.50131479557211,21.789278593722035,0.0409677787073945,6.2786552804884215,352.1809355185953,250,16.249632988119888
710,785.3469619269346,500.8638000583571,276.65160181065994,-14.995080503985037,4797.414156451385,126.67808260288496,37.8709091413271,21.79233199083877,0.0286684429979848,6.2786552804884215,352.1809355185953,250,16.25276886007816
2571,1913.5547625266925,1766.202248301109,276.4581127523466,-14.83758719748166,4791.119482358772,134.6455300244501,35.583204889822625,21.793757517785586,0.0305115855460936,6.2786552804884215,352.1809355185953,250,16.254232891714853
2483,2071.3528482796287,1700.6757095073583,276.4672298185917,-14.81457912926355,4774.298964104877,128.45562224783353,37.16691321531781,21.79757599464101,0.0292114654157651,6.2786552804884215,352.1809355185953,250,16.25815450886338
