ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_G_Calibrada
987,1263.9198727835153,806.2261825637609,276.6107108811723,-14.909303751900966,2959.003151816083,115.92570182814602,25.524996658658623,23.26751455657256,0.0425347754014967,4.248347012311862,558.6449957049914,600,15.571962747908241
1818,2732.5967218288447,1526.2249291476753,276.49694118439214,-14.700340065307406,2956.6234465062157,109.30980755468586,27.048107691773826,23.26838808444252,0.0401395917367703,4.248347012311862,558.6449957049914,600,15.572760605613247
1001,935.7265412605748,819.9467286000042,276.61005978637223,-14.95675126764726,2956.2505304696388,105.5470024921911,28.008853502858663,23.268525035929855,0.038762743355032,4.248347012311862,558.6449957049914,600,15.572885693550496
1699,664.1054352937134,1422.7274781811386,276.5211099573515,-14.99843653254773,2955.892408338608,132.58356442898892,22.29456132869145,23.268656570694112,0.0486979754386458,4.248347012311862,558.6449957049914,600,15.57300583399335
1562,2305.4141942001206,1313.5682486532744,276.53049894705066,-14.761074803543435,2926.261241283559,105.5604901232552,27.72117899288625,23.279595388314842,0.0391650008925886,4.248347012311862,558.6449957049914,600,15.582997066354125
2009,1598.0411365101136,1699.5428264256484,276.4758482085607,-14.864713272623964,2924.6730003090343,105.2618446221178,27.784740147851227,23.280184836324022,0.0390754059322726,4.248347012311862,558.6449957049914,600,15.58353545288076
1307,2550.6816241898955,1093.829385731305,276.5622507985877,-14.724803519113804,2922.6642908356152,98.99166297752448,29.524347838253718,23.28093079250111,0.0367730391860949,4.248347012311862,558.6449957049914,600,15.584216789909554
147,396.8625833895208,121.54735810119728,276.71677081509483,-15.031757003011457,2920.999726315087,131.37795943467682,22.23355986715149,23.28154933525397,0.0488315864165344,4.248347012311862,558.6449957049914,600,15.584781750820614
821,722.9931631033837,664.2987483707279,276.6342299737882,-14.986844760131897,2920.181189785828,107.59970937530802,27.13930369086992,23.281853628089035,0.040004710967041,4.248347012311862,558.6449957049914,600,15.585059684005557
1590,1693.4053794962963,1334.1516873075177,276.5300218625203,-14.849459163404562,2919.822382284561,119.10526119504564,24.514638169535505,23.281987042492073,0.0442878247882608,4.248347012311862,558.6449957049914,600,15.58518154126173
2058,962.6464911441544,1748.4828213914518,276.47118185440803,-14.956644352071535,2897.754177525756,110.68882026510336,26.17928504961512,23.290224274460307,0.0414717207877287,4.248347012311862,558.6449957049914,600,15.592705215342214
251,2052.257170145178,205.4116590212179,276.69704523459484,-14.793073940804325,2894.411290266202,107.3160346163435,26.970911668640827,23.291477517016755,0.0402544790972841,4.248347012311862,558.6449957049914,600,15.593849894595497
696,2052.1433458180777,563.5124400166122,276.6435726265491,-14.79455023476158,2893.9819260604563,103.60113661150557,27.933882008578863,23.291638589786565,0.0388667783327275,4.248347012311862,558.6449957049914,600,15.593997014286671
1158,515.974437525063,955.2210498156212,276.5916184271358,-15.01793439701852,2892.0535585240577,110.46370830326896,26.181029072319063,23.29236229724859,0.041468958191101,4.248347012311862,558.6449957049914,600,15.594658029916058
908,515.1766756324349,744.0543144534615,276.62319152843173,-15.017191174512089,2868.987149515364,114.36218620457572,25.086851211319125,23.30105661845588,0.0432776513423149,4.248347012311862,558.6449957049914,600,15.602599197454737
84,1195.9470257289163,65.14728513761416,276.72173691028985,-14.916102226597843,2868.888315905468,128.30805564406498,22.359377994659614,23.301094021578056,0.0485568069138288,4.248347012311862,558.6449957049914,600,15.602633360496633
144,2483.389065435666,118.82392712111688,276.7080793924572,-14.730528026958227,2867.348415566201,98.70124008033342,29.050784095847757,23.301676956233123,0.0373724852457658,4.248347012311862,558.6449957049914,600,15.603165797894519
1440,2436.600466669309,1213.9686927280234,276.5448071796931,-14.7417467354832,2861.127529169142,107.70729290468272,26.563916444368736,23.30403508579751,0.0408712323076952,4.248347012311862,558.6449957049914,600,15.605319652290074
898,1426.3947452628163,735.9485364952802,276.6205153755183,-14.885560999831949,2860.294833499181,109.4337713712866,26.137222519680705,23.30435112184082,0.041538461065727,4.248347012311862,558.6449957049914,600,15.605608311416919
966,1514.1811147824908,790.9990995981467,276.6119152110328,-14.87311294985844,2848.54905986425,104.25672487260016,27.32244911150936,23.308818866947043,0.0397365549321366,4.248347012311862,558.6449957049914,600,15.60968903394404
1653,945.5867036046054,1383.6598044078405,276.525772373016,-14.957621979411195,2840.7691867686226,114.2478538312895,24.864967625244,23.311788254415696,0.0436638412871991,4.248347012311862,558.6449957049914,600,15.612401195458855
644,950.02525372257,523.9212765801377,276.6542404678925,-14.953481836188288,2816.3554359854315,102.6499411507308,27.436503171978494,23.3211594666287,0.0395713693248215,4.248347012311862,558.6449957049914,600,15.620960617689722
715,3002.7060929479453,575.0261309667543,276.63771425586424,-14.657509914116496,2815.484142424364,130.52027505219934,21.57123972730183,23.321495411912153,0.050330904191189,4.248347012311862,558.6449957049914,600,15.621267461400244
256,2322.150657172156,205.67737710493216,276.6958225661975,-14.754138802307969,2813.4013443609583,98.00722948064389,28.70605933123124,23.322298899342535,0.0378212832166341,4.248347012311862,558.6449957049914,600,15.622001345983957
1299,3075.1647220858345,1085.9169544553447,276.5611730937073,-14.649154108050585,2810.0118885245174,152.54681837380386,18.42065221995523,23.323607732682465,0.0589392811414056,4.248347012311862,558.6449957049914,600,15.62319680041735
