ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
399,541.6920684533296,1058.88894900226,276.569356568921,-15.032467691551998,48301.589320743165,247.3976601986352,195.2386666954,-5.715053530968502,0.0055608861624416,6.2786552804884215,352.1809355185953,250
598,1732.128789233492,1600.650750949746,276.4835590449078,-14.86307901067021,47206.23833497983,243.22879704002693,194.0816174295815,-5.69014846512938,0.0055940382936777,6.2786552804884215,352.1809355185953,250
393,1327.1166497639313,1054.2925251460151,276.5667506113896,-14.91925761537268,46945.86999600826,242.0076884649204,193.98503532590527,-5.684143457746527,0.0055968234775222,6.2786552804884215,352.1809355185953,250
611,1422.6850406004353,1645.2720485460438,276.4781890430788,-14.90785749858903,46811.95572288547,243.016603850664,192.62863105292948,-5.681041942274735,0.0056362337938313,6.2786552804884215,352.1809355185953,250
256,1142.591510413709,704.2627536067613,276.619745204618,-14.944425969895384,46555.803930583934,243.2346404234098,191.4028521987744,-5.675084554551107,0.0056723292653574,6.2786552804884215,352.1809355185953,250
634,1430.3745112624188,1707.392122406609,276.4688898404441,-14.906995903721576,43386.77639024367,235.3212683591265,184.3725248158641,-5.5985434371335385,0.0058886214260194,6.2786552804884215,352.1809355185953,250
150,2660.9411878663154,379.7279207511926,276.6616903446632,-14.724138119505325,43358.639937783824,232.8282998914505,186.2258151521896,-5.597839105597106,0.005830018781836,6.2786552804884215,352.1809355185953,250
699,2347.6243689711746,1961.690110493721,276.4271596099673,-14.775789781777592,43278.74830320568,236.37977473108265,183.0898957088936,-5.595836707637831,0.0059298739332192,6.2786552804884215,352.1809355185953,250
454,1412.606977915314,1198.113916595432,276.5449375138704,-14.907517744953523,40017.39303639848,229.85685550964945,174.0970176750658,-5.510771960260757,0.0062361780488758,6.2786552804884215,352.1809355185953,250
510,1029.9418915746091,1319.6746912283795,276.5284011790196,-14.963158525612304,39362.56271849177,225.68678950360228,174.41234732910004,-5.492858392394772,0.006224903320356,6.2786552804884215,352.1809355185953,250
436,1786.0681978078042,1154.938276480662,276.5498118778267,-14.853507906252014,38240.777388763,222.2639991360701,172.0511533014934,-5.461466759258565,0.0063103325910142,6.2786552804884215,352.1809355185953,250
502,2229.257933313361,1310.9744669559027,276.5246836805875,-14.790245228398035,37005.40876072415,242.64654937062977,152.50745933419535,-5.425812992761848,0.0071189960460941,6.2786552804884215,352.1809355185953,250
293,2093.364255431383,791.7953599055875,276.6026713361141,-14.80771424339051,36848.64816417769,219.4325831353096,167.92696707879327,-5.421203878033697,0.0064653105983303,6.2786552804884215,352.1809355185953,250
274,753.6318123760425,740.3363702305892,276.616003625799,-15.000634158685235,36244.25298245973,222.1686803326523,163.13844475374006,-5.4032478610444095,0.0066550836722691,6.2786552804884215,352.1809355185953,250
395,274.8972517798207,1054.486823311389,276.57112947755843,-15.0708903539132,34882.34327566816,221.21489604780172,157.68532724907695,-5.361664107439525,0.0068852316124825,6.2786552804884215,352.1809355185953,250
25,1292.1651046226386,84.70508627319323,276.7115295496362,-14.920288769280685,32600.98055883957,212.0941919737931,153.7099165962443,-5.288226635306383,0.0070633048539857,6.2786552804884215,352.1809355185953,250
452,2493.980403384236,1184.6769061032207,276.5424030548775,-14.751559465707064,32019.019671008224,213.31447922052453,150.10242055771076,-5.268670055711185,0.007233061238893,6.2786552804884215,352.1809355185953,250
171,544.7099222940343,431.5049052090289,276.66297008849256,-15.029475517880352,29954.016894875294,205.1560582190626,146.006007109431,-5.196287654340407,0.0074359954189163,6.2786552804884215,352.1809355185953,250
599,133.8236880370687,1602.1266994209668,276.4899680673301,-15.093389335957026,29837.672728860896,211.2872522194436,141.21851846448072,-5.1920623436501065,0.0076880851874471,6.2786552804884215,352.1809355185953,250
536,2159.8382251952758,1379.9924097638798,276.51468282141,-14.8005337697886,29389.12966234185,205.4215095762868,143.06744080968645,-5.175616790691033,0.0075887287411832,6.2786552804884215,352.1809355185953,250
236,356.15368572953986,633.4610342779511,276.6336278075105,-15.057476525592394,29192.354565405665,204.5463765582483,142.7175345591742,-5.168322791459947,0.0076073343289842,6.2786552804884215,352.1809355185953,250
583,2066.882428182775,1531.6358066600644,276.49245754571297,-14.814546579785684,28373.46752718996,202.37616435752557,140.20162709015622,-5.137431013958711,0.0077438473613565,6.2786552804884215,352.1809355185953,250
661,338.6638680368966,1826.4179089406211,276.45564060691817,-15.064761494303957,27887.994031311973,210.8321781667441,132.2757952500769,-5.118693170361588,0.008207850861508,6.2786552804884215,352.1809355185953,250
478,603.6644950744025,1249.3190135327543,276.54067791489746,-15.024302749573849,27432.45494394144,198.63647422976345,138.10381527518575,-5.100811664748268,0.0078614772360679,6.2786552804884215,352.1809355185953,250
626,801.1476174465861,1686.4619551344638,276.4746197184733,-14.997585085749169,27193.87563789109,200.27317450183097,135.78391467321788,-5.091327746112003,0.0079957924516529,6.2786552804884215,352.1809355185953,250
329,102.04043238322946,880.2723158629194,276.59785741811413,-15.095092384708286,27121.806905957437,200.48818674071396,135.27882787943685,-5.0884465275119295,0.0080256461193439,6.2786552804884215,352.1809355185953,250
338,1161.3183924789353,907.1449301996954,276.58939915796634,-14.942556701136876,27079.59459367077,204.14712197737188,132.6474472496964,-5.086755374009094,0.0081848540813323,6.2786552804884215,352.1809355185953,250
499,1615.8301106308304,1298.076850913933,276.5291758004622,-14.878628221010128,27026.309090810595,201.06180316913708,134.41791859429182,-5.084616826663662,0.0080770481447263,6.2786552804884215,352.1809355185953,250
32,1756.2836687492024,103.82584605283732,276.7066927764457,-14.853448419662456,26810.012015860964,196.40001339769444,136.50718017810323,-5.075892499888531,0.0079534277873403,6.2786552804884215,352.1809355185953,250
