ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
913,1143.6833612470232,1760.4240103113436,276.46864630585384,-14.93055155467528,5673.713840548298,131.679205637945,43.08739419455723,-2.4392904438762364,0.0251976249735043,4.248347012311862,717.5484611499667,600
192,268.343089026838,358.7463748400018,276.6818548410511,-15.051292026992504,5672.400966789515,133.4762400271143,42.49745846629502,-2.439039179967356,0.0255474101083262,4.248347012311862,717.5484611499667,600
242,938.7984085558998,425.9968242341809,276.66892396362874,-14.954704972336089,5657.325366824924,126.0138205988335,44.89448331889791,-2.4361497660718587,0.0241833722038401,4.248347012311862,717.5484611499667,600
590,1127.1743123579904,1075.8980558698704,276.57099810661657,-14.930146350023124,5636.343314624217,125.31281983901974,44.97818596584784,-2.432115470294704,0.0241383678929243,4.248347012311862,717.5484611499667,600
872,1041.6228705127055,1666.3188621874845,276.483131904442,-14.944904938499349,5592.912138064683,144.7703919621485,38.63298332111306,-2.4237168661066404,0.0281029293279212,4.248347012311862,717.5484611499667,600
60,2601.27387900266,99.74512362251676,276.71040737664026,-14.713448956486326,5585.683309776126,127.36009867407016,43.857404068683735,-2.422312646458201,0.0247552271516052,4.248347012311862,717.5484611499667,600
274,2194.9232214186554,472.40112033868303,276.6565567008776,-14.773579701466153,5526.737288382545,119.50145256743616,46.24828543622713,-2.4107939266128136,0.0234754648687916,4.248347012311862,717.5484611499667,600
281,1709.549439032107,488.2834383264714,276.65629159549394,-14.843680764924844,5519.323447343777,123.6268499948449,44.64502207711291,-2.4093364881587997,0.0243185006858038,4.248347012311862,717.5484611499667,600
495,840.8568071989523,881.8510529651487,276.6012108949293,-14.970705060751367,5513.794264941709,128.8364513530131,42.796849859158726,-2.4082482673719383,0.0253686896015234,4.248347012311862,717.5484611499667,600
204,43.31675635759486,374.0990389119682,276.68052079789913,-15.083876782581749,5509.956604411709,125.08733381500043,44.0488771833664,-2.407492320109215,0.0246476203123283,4.248347012311862,717.5484611499667,600
882,2548.123132063043,1685.8139134985267,276.4739057511264,-14.72759252401864,5507.648034772486,129.17067838107823,42.63853146705532,-2.4070373214489296,0.0254628844532055,4.248347012311862,717.5484611499667,600
63,2041.3095278452795,105.56301950502916,276.7120033338077,-14.794246609409653,5477.940695177065,126.49227123744824,43.30652490928878,-2.4011651895929726,0.0250701251664533,4.248347012311862,717.5484611499667,600
310,857.1552115987414,540.3119243782318,276.652188971845,-14.966961688205798,5474.514860458439,132.53907992748478,41.30491069844211,-2.400485971514809,0.0262850102237589,4.248347012311862,717.5484611499667,600
786,3077.4721327530283,1438.6800088913087,276.5085333781405,-14.650265117654913,5460.505340392876,179.71091778365147,30.38493936671457,-2.397703964497135,0.0357315177396516,4.248347012311862,717.5484611499667,600
927,2214.6310432913506,1806.2432815891636,276.45733313997164,-14.776182859702663,5452.462300343381,139.12817966520157,39.19020800433241,-2.396103552648276,0.02770334875181,4.248347012311862,717.5484611499667,600
301,2433.68523632932,530.3514216264713,276.6468656803315,-14.739375706323552,5445.44871064683,130.26305014545764,41.80347922581418,-2.394706053751008,0.025971522469105,4.248347012311862,717.5484611499667,600
491,293.7379968371048,876.0375589034346,276.6043953978917,-15.049723551324062,5438.919648971641,133.49922199962202,40.741208581627845,-2.3934034812433733,0.0266486939832608,4.248347012311862,717.5484611499667,600
400,3053.264703651276,704.671438074373,276.6181495241584,-14.65075177111646,5430.855475336372,158.7923960666554,34.20097945405831,-2.3917924880473787,0.0317447048982443,4.248347012311862,717.5484611499667,600
189,206.9598036670096,354.77255307670936,276.6827117776277,-15.060146808459011,5430.129542996874,128.08696999773912,42.39408226373629,-2.3916473500100754,0.0256097064030255,4.248347012311862,717.5484611499667,600
669,1187.6574499805029,1230.0596115814913,276.5477074553059,-14.92204103878729,5418.862394603377,123.29340063284182,43.950952498587725,-2.389392180976182,0.0247025363110136,4.248347012311862,717.5484611499667,600
87,2846.1852388149573,156.2090999123434,276.700898777184,-14.678364389750074,5406.82956220035,144.4983142537297,37.41794214087721,-2.3869785731960884,0.0290154919774149,4.248347012311862,717.5484611499667,600
174,327.3869398533472,331.88013964233386,276.6856193056787,-15.042650541879944,5391.211615011096,120.15937769351576,44.86717323688358,-2.3838378215998204,0.0241980923172464,4.248347012311862,717.5484611499667,600
938,2444.5505292938674,1835.9662589384427,276.4519310199336,-14.743142836376617,5385.034535157029,127.89214998559198,42.10605995570247,-2.38259310616212,0.02578488704814,4.248347012311862,717.5484611499667,600
466,2200.041574020451,826.9236187415012,276.6036028632016,-14.77428768488796,5369.677238660224,121.21013502088496,44.30056313141644,-2.379492328661504,0.0245075891423614,4.248347012311862,717.5484611499667,600
568,1578.7256851010022,1029.9659127089594,276.575943043557,-14.864770287919198,5364.306526438391,132.29716865847442,40.54740234302645,-2.3784058397457777,0.0267760679417907,4.248347012311862,717.5484611499667,600
964,67.8079095036053,1907.484447704575,276.4510967490477,-15.086566246749143,5362.860648167902,129.5924163370163,41.38251912998766,-2.3781131543853467,0.0262357155346121,4.248347012311862,717.5484611499667,600
674,1343.4500068503785,1242.73063871407,276.5451567941002,-14.899599935376832,5343.445333159878,135.4619803551678,39.44608899965804,-2.374175300642791,0.0275236411906237,4.248347012311862,717.5484611499667,600
730,299.4345263493723,1338.9875284764628,276.535149172006,-15.050782083722902,5339.759183629998,130.78709834756327,40.827874087700366,-2.373426052389932,0.0265921266845258,4.248347012311862,717.5484611499667,600
157,1323.006131961224,295.5912842639024,276.6867517831331,-14.898694167631517,5324.759124025703,122.08015378297031,43.61691035786101,-2.3703717900114585,0.0248917218366047,4.248347012311862,717.5484611499667,600
659,2561.972607432247,1217.1863952384035,276.54379063842777,-14.723679367693778,5323.509044063452,127.16836912353055,41.86189601041615,-2.3701168645984865,0.0259352801347042,4.248347012311862,717.5484611499667,600
661,1772.2212097927884,1220.089116601262,276.5467234452285,-14.837619564748602,5320.064628520748,124.65587928938734,42.67800812002034,-2.369414144458704,0.0254393315861125,4.248347012311862,717.5484611499667,600
895,1112.2600906737384,1710.966930265671,276.47616664692663,-14.934887145735408,5288.38651559467,125.30028376010532,42.20570262809295,-2.362929847012216,0.0257240119793038,4.248347012311862,717.5484611499667,600
