ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime
690,2907.618375999596,1416.4864738422168,276.51257063392137,-14.674658255409266,29802.420045023493,240.76939229012186,-4.240250702815913,0.008771211492706793,4.248347012311862,993.1466590310957,600
429,2640.1529406052855,854.2997700924594,276.5976157623136,-14.710922742766071,29695.24248265935,240.54671625567963,-4.236339063913781,0.008794727640001514,4.248347012311862,993.1466590310957,600
811,678.7908688920598,1733.2269834505933,276.47463730463124,-14.997579122150677,29641.192837065202,240.43434250496807,-4.234361065977421,0.008806648473715392,4.248347012311862,993.1466590310957,600
582,601.6989573264918,1187.0627199596781,276.55659875585445,-15.00649273491162,29440.50660597009,240.01663864136833,-4.226985071482763,0.008851276510306066,4.248347012311862,993.1466590310957,600
810,1694.1356270654753,1728.9887764302343,276.47104852730195,-14.850964906396392,29387.982576045964,239.90719621298786,-4.225046308245614,0.008863052856875818,4.248347012311862,993.1466590310957,600
47,1864.9638529221716,102.0131459350895,276.71330673844943,-14.819678256412548,29238.0262919456,239.59446260436965,-4.219492004788977,0.008896896987920943,4.248347012311862,993.1466590310957,600
656,1491.6479011350848,1345.5690685157974,276.52916841459336,-14.878625910294142,29042.604886878515,239.18629790523036,-4.212210790238967,0.008941503857769812,4.248347012311862,993.1466590310957,600
430,585.38254949553,856.7422933412429,276.60604720408753,-15.007506474343165,28747.434680778475,238.5684700447852,-4.2011196136754405,0.009009979179144248,4.248347012311862,993.1466590310957,600
767,413.57627719016665,1608.0015068181913,276.49445418917657,-15.03538365967001,28469.269352876814,237.98476752012493,-4.190562677482071,0.009075753188252806,4.248347012311862,993.1466590310957,600
465,2652.746579855238,926.1394780530557,276.5868393746375,-14.709400260392341,28408.549601799867,237.85716264289994,-4.188244527512753,0.009090274762391784,4.248347012311862,993.1466590310957,600
698,525.7943838115534,1432.46688371389,276.52023054731677,-15.018456709211529,28185.449964583793,237.38772121429298,-4.179684305227126,0.009144145268080122,4.248347012311862,993.1466590310957,600
266,1439.3303198798067,520.179672349015,276.65269453645755,-14.882814864975911,28017.216059545695,237.03311219801503,-4.173184322217913,0.009185311251711775,4.248347012311862,993.1466590310957,600
210,1330.5090846111589,421.97138730253323,276.6678368098984,-14.898125306441306,26942.291712850856,234.7547058773944,-4.130708209219037,0.009459966764798943,4.248347012311862,993.1466590310957,600
878,319.06968033723416,1932.9524163535773,276.4462605343445,-15.050360635978066,26938.674618019257,234.74700176306905,-4.130562435633742,0.009460926471998189,4.248347012311862,993.1466590310957,600
262,701.0091200844732,517.8361031772264,276.65621727576894,-14.98942493195568,26891.08424417203,234.64561462533905,-4.128642657190061,0.009473576501622182,4.248347012311862,993.1466590310957,600
501,1132.3569412289132,1010.9236068990565,276.5806850339678,-14.929133412355638,26727.401960688876,234.29656885968257,-4.122013736984072,0.009517415317249978,4.248347012311862,993.1466590310957,600
263,3055.35146869094,518.4642882177277,276.64592309775026,-14.649689903115222,26721.058315567207,234.28303082873566,-4.121756011123478,0.009519124713057197,4.248347012311862,993.1466590310957,600
43,2525.0771294993556,92.27810114368772,276.71185818244186,-14.724407325101387,26646.780875306984,234.12445642016573,-4.118733750549196,0.009539198131468312,4.248347012311862,993.1466590310957,600
70,397.70845400317745,157.06631216610367,276.7114562657032,-15.031779015848782,26448.098513364268,233.69976194274432,-4.110608008746006,0.009593424321715545,4.248347012311862,993.1466590310957,600
419,1374.4394467663387,825.962850016688,276.60728988501944,-14.893428070672934,26351.80324337253,233.49364758404803,-4.10664772194937,0.00961998884253802,4.248347012311862,993.1466590310957,600
342,2542.204770273491,656.6455781799345,276.6275415946329,-14.724240323546834,25830.20730814332,232.37402506922845,-4.0849416034135375,0.00976718754162395,4.248347012311862,993.1466590310957,600
867,2583.2007550450953,1899.327350623531,276.44189181036836,-14.723407798712195,25612.731514048763,231.90560953280078,-4.0757616166020325,0.009830264301629007,4.248347012311862,993.1466590310957,600
454,1503.4193327607384,900.7131488692914,276.5955717706228,-14.875113438480573,25191.9358085859,230.99657146225567,-4.057775726558001,0.009955288054961459,4.248347012311862,993.1466590310957,600
525,840.233687370126,1056.0052384292574,276.57518419706946,-14.971503704430598,25156.16323057009,230.91912750853098,-4.056232884211769,0.009966102320060774,4.248347012311862,993.1466590310957,600
576,1321.1064917478539,1174.6407244948746,276.5554238832719,-14.902548148496836,25051.960417557682,230.69339096794423,-4.051726166137272,0.00999777304447437,4.248347012311862,993.1466590310957,600
418,610.2868578075108,825.5510235848127,276.61060450017936,-15.00378181506075,24374.432127447217,229.2202267387813,-4.021958139912047,0.010210059412627594,4.248347012311862,993.1466590310957,600
84,661.8484394432912,179.03195444947912,276.7070325300881,-14.993705035918772,24203.932707129337,228.84801271992822,-4.01433671608306,0.010265285828399341,4.248347012311862,993.1466590310957,600
737,959.2178788417453,1533.0636088522217,276.50338814343155,-14.956261917525019,24188.465818369878,228.81421729669896,-4.01364268304545,0.010270332876190986,4.248347012311862,993.1466590310957,600
