ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst_B,Erro_Mag_B,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_R,Erro_Mag_R,Mag_Ap_B,Mag_Ap_R,Cor_B_R,Erro_Cor_B_R
494,2914.071028695214,1290.14492095468,276.52491410922363,-14.69140728335838,76824.04067597649,296.6958003287562,258.9320124883837,43.78110715717653,0.004192992552625,6.2786552804884215,352.1809355185953,250,13.151007915498145,44.03003912551705,0.0055129184002555,13.210556845611904,12.27834176791223,0.9322150776996736,0.006926287305205031
139,1905.324922800036,360.8519293215521,276.6677290283652,-14.833036971251952,74263.39091550783,293.4689315354845,253.0536725879221,43.81791308289024,0.0042903941638024,6.2786552804884215,352.1809355185953,250,13.189249821630742,44.29616052386926,0.0062692913844921,13.24736277132562,12.544463166264443,0.7028996050611767,0.007596808312999385
472,1968.1985044848943,1235.2988458181987,276.53706305184016,-14.827577019271263,71155.86760538927,286.8908968659716,248.02413873254244,43.86432322571813,0.0043773965128884,6.2786552804884215,352.1809355185953,250,13.237470652684678,43.948182216424286,0.0052264847685505,13.293772914153507,12.196484858819467,1.0972880553340403,0.006817458710321456
248,746.1589155256687,679.5575231750372,276.62510427249833,-15.001462567946932,67894.26103174919,282.9702629868309,239.93426134289209,43.915267357244645,0.0045249894447063,6.2786552804884215,352.1809355185953,250,13.290402365664733,43.42324073187539,0.0040626036458419,13.34471704568002,11.67154337427057,1.673173671409451,0.00608114116411643
334,962.595433244095,885.6191290826818,276.5934465101956,-14.9711108224289,67640.7851244146,281.5507240647971,240.2436908982962,43.919328421866496,0.0045191613396399,6.2786552804884215,352.1809355185953,250,13.294621872416869,43.40742004539569,0.0040509551491353,13.348778110301872,11.65572268779087,1.6930554225110015,0.006069024372500221
582,899.991961620117,1529.6530624809968,276.4976101927877,-14.982722323436278,62351.60787579074,272.705562408882,228.64076304502967,44.0077308786441,0.0047484970988579,6.2786552804884215,352.1809355185953,250,13.386473344385704,43.99736298410744,0.0054207657129659,13.437180567079473,12.245665626502621,1.1915149405768517,0.007206450278238836
165,1746.996717568304,418.6017727688357,276.6597915003423,-14.856108702342048,60813.95237846783,269.08829710329144,225.9999897175906,44.034841947436405,0.0048039825194536,6.2786552804884215,352.1809355185953,250,13.41464214948448,43.59060556186856,0.0044611114499761,13.464291635871781,11.838908204263738,1.6253834316080429,0.00655589531767581
313,2278.639091238302,834.3459223516929,276.5955430569781,-14.78117319681407,59566.20275220164,272.8768976372202,218.2896510037017,44.05735023313051,0.0049736668458991,6.2786552804884215,352.1809355185953,250,13.438028594249246,44.54731387281345,0.00722733035557,13.486799921565883,12.795616515208629,0.6911834063572542,0.008773349757221553
231,2485.403641860264,614.4156966178816,276.627454693021,-14.75044125231985,57719.35071908752,271.013618577002,212.9758313333172,44.091546428927884,0.0050977615309824,6.2786552804884215,352.1809355185953,250,13.473558952049434,44.52968261013682,0.0071217828940991,13.52099611736326,12.777985252531998,0.7430108648312626,0.008758251207715303
90,524.5072385157331,247.5377865626228,276.6905080256497,-15.0316259224612,57411.17091842703,265.65368160609086,216.11283747821668,44.09735901036256,0.0050237644957552,6.2786552804884215,352.1809355185953,250,13.47959831091088,43.740249145313655,0.0048064012072523,13.526808698797936,11.988551787708836,1.5382569110890998,0.0069526759074392975
575,929.5077658245788,1502.0530949279262,276.5016060670799,-14.978359556753482,54196.34214129738,260.3818804030288,208.1417572429013,44.159925082154146,0.0052161565962614,6.2786552804884215,352.1809355185953,250,13.544605393279902,44.32502019228757,0.0063324015585248,13.589374770589522,12.573322834682749,1.0160519359067735,0.0082041208630254
