ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
730,793.1869269529179,1101.2391415841585,276.5619841397217,-14.9963985852442,1419.8728299674694,126.62380078873046,11.213317094599788,23.114226399660136,0.0968223756485814,6.2786552804884215,352.1809355185953,250,17.64704424395257
213,2562.2817657630844,337.9492781545758,276.6683394559558,-14.73819302748401,1418.177515258256,109.24355892724908,12.981795258086509,23.115523532940582,0.0836325006222621,6.2786552804884215,352.1809355185953,250,17.648387556501156
1183,856.3861078978622,1861.7642316691577,276.4482305297089,-14.99031544367344,1417.760119416198,123.25384582438822,11.50276577524582,23.11584313219775,0.0943859956130244,6.2786552804884215,352.1809355185953,250,17.648718533817938
458,1033.51901924164,703.2441435986202,276.62035763668825,-14.960143345192993,1417.465720489272,116.74394456745569,12.14166375601818,23.116068609526756,0.0894193762746772,6.2786552804884215,352.1809355185953,250,17.64895203836989
531,1375.5439161550848,801.5997611333644,276.6042416876676,-14.911245936251168,1415.9795206207782,119.48627028573722,11.850562556138303,23.117207591236586,0.0916159038743383,6.2786552804884215,352.1809355185953,250,17.650131568990595
1264,518.6375432679228,2007.034097142699,276.42793987678743,-15.039539631738062,1412.5798021972878,115.54774356095083,12.225074749747572,23.119817541203734,0.0888092729267294,6.2786552804884215,352.1809355185953,250,17.652834435839278
319,1073.1609175659312,473.9808705293301,276.6543933592432,-14.953484740990818,1401.344916812377,109.40444900634532,12.808847624936174,23.12848741538565,0.0847617234423467,6.2786552804884215,352.1809355185953,250,17.66181296638719
1202,1228.5173953871845,1905.8341975562475,276.44011869477424,-14.936868500281278,1395.7066064653045,113.42127175897689,12.305510111288624,23.13286468617838,0.0882287682656909,6.2786552804884215,352.1809355185953,250,17.66634607248589
148,264.27545413754973,237.17449838216493,276.6931598216552,-15.069085842672438,1393.9738320206816,134.81456265516744,10.339935126936012,23.134213468759498,0.1050006587731581,6.2786552804884215,352.1809355185953,250,17.66774287310294
89,1109.1023521590737,139.4145929707417,276.70415059012686,-14.946910376511484,1391.7923397331615,114.07139757441072,12.201063275526815,23.13591391703482,0.0889840479868441,6.2786552804884215,352.1809355185953,250,17.669503859071686
559,1269.0273484275567,840.8669721990797,276.59883318267936,-14.926760941299769,1388.4831395191432,131.04725554004816,10.595285905051416,23.138498495580816,0.1024700994130211,6.2786552804884215,352.1809355185953,250,17.67218045125074
1226,937.0092660383622,1944.1872350045287,276.43559807918126,-14.979021977883168,1379.7216762416065,116.53713760523478,11.83933040225651,23.14537130325546,0.0917028212839699,6.2786552804884215,352.1809355185953,250,17.67929793789033
396,505.7905434384506,597.2239537065367,276.6384045966857,-15.035765427837752,1374.5083926620136,112.35437738392498,12.23368794938176,23.149481531773986,0.0887467462381094,6.2786552804884215,352.1809355185953,250,17.683554494737425
901,1069.1429227674964,1338.4951026866886,276.5254295449392,-14.9575846360103,1371.8284750473977,120.23916452269675,11.409165062756625,23.15160048851066,0.095160337678354,6.2786552804884215,352.1809355185953,250,17.685748888495713
862,1039.9413167706862,1290.214934600979,276.53275503982184,-14.961599344297609,1370.6467735402111,120.1692370885252,11.405970502504692,23.15253615142294,0.0951869899857785,6.2786552804884215,352.1809355185953,250,17.686717861962247
1087,372.437927979036,1669.6018784901314,276.4789092233623,-15.059282256696626,1366.388914552197,119.53769698280988,11.430611004231498,23.155914196807853,0.0949817992754792,6.2786552804884215,352.1809355185953,250,17.69021616920919
1028,1237.7413110563689,1542.5829662801427,276.4942775573014,-14.934102651659147,1362.0880016473238,110.54871366266823,12.32115649761101,23.159337103334376,0.0881167283453067,6.2786552804884215,352.1809355185953,250,17.69376093470015
985,606.4886647874964,1468.3839174639077,276.5079724861859,-15.02476883654963,1355.5584120612184,111.89868877132608,12.114158145600888,23.164554430667344,0.0896224060269725,6.2786552804884215,352.1809355185953,250,17.69916400420896
740,1645.594784003506,1117.1089126668376,276.5560436931116,-14.873604816560489,1354.4010123237676,121.19318421687318,11.175554310876835,23.16548184741272,0.0971495435303213,6.2786552804884215,352.1809355185953,250,17.700124437936633
94,1683.382541352789,143.47877124494968,276.7010914467561,-14.864127965336005,1352.4958581051324,117.48174137060676,11.51239198811807,23.167010162196313,0.0943070737272106,6.2786552804884215,352.1809355185953,250,17.70170716228573
376,567.158629954333,563.9894185705617,276.64310503443585,-15.026785435952826,1351.6763898922072,122.3915502241479,11.04387016437611,23.16766820188688,0.0983079286373821,6.2786552804884215,352.1809355185953,250,17.70238862886062
