ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada,Mag_Inst_G,Mag_Ap_B,Mag_Ap_G,Cor_B_G
139,2660.9411788507214,379.7279263254314,276.6616903438708,-14.724138120829284,47417.84624413855,278.7922452043307,-5.695004538553114,0.0063833506705454,5.550594468639472,625.9983263132058,250,13.744178202095796,-5.002683868897654,13.222494754584591,12.604319613695948,0.6181751408886438
173,3060.367923189413,487.77811325661816,276.64388022379546,-14.666973851027938,47195.30952037725,431.99572258128006,-5.6898970749771705,0.0099378044295692,11.905192165655896,625.9983263132058,250,13.74928566567174,-4.8216405275126615,13.227602218160534,12.78536295508094,0.4422392630795944
629,3018.376298222552,1898.943871416414,276.4337308739234,-14.678827109698377,47011.03886618948,501.3269226516308,-5.685649599529656,0.011577932610086,14.411826594200688,625.9983263132058,250,13.753533141119254,-4.852114937842021,13.23184969360805,12.75488854475158,0.47696114885646956
512,2109.5825624667086,1421.3064279166467,276.50873225262035,-14.807946272368524,46663.942800975,284.3799467755596,-5.677603556018247,0.0066164856564108,5.896984755371384,625.9983263132058,250,13.761579184630662,-4.828241691715905,13.239895737119458,12.778761790877695,0.4611339462417625
647,2347.624356123705,1961.690106549624,276.4271596106086,-14.7757897836141,45746.42348383379,284.4844114702576,-5.656042843345098,0.0067516693549258,5.9805978860597016,625.9983263132058,250,13.783139897303812,-5.180011550374221,13.261456449792608,12.42699193221938,0.8344645175732275
587,1430.374510975632,1707.3921257095271,276.46888983995257,-14.906995903775996,45098.57899094344,280.35352956094493,-5.640557123141495,0.0067492110362378,5.835598446895262,625.9983263132058,250,13.798625617507415,-4.891547050476415,13.276942169996211,12.715456432117186,0.5614857378790248
425,1412.6069809174392,1198.1139184972594,276.54493751357404,-14.907517744528482,41739.32504515024,278.6708979995072,-5.55651353315159,0.0072486316832097,6.042588740642248,625.9983263132058,250,13.88266920749732,-4.6497021209433615,13.360985759986114,12.95730136165024,0.40368439833587466
473,1029.9418894379528,1319.6746896771642,276.52840117926,-14.963158525914016,40666.25931193621,270.1648856463407,-5.5282355424208784,0.007212810357016,5.732190566002831,625.9983263132058,250,13.910947198228031,-4.717715326104219,13.389263750716827,12.889288156489382,0.4999755942274451
408,1786.0681950176352,1154.9382768822109,276.5498118777785,-14.853507906655889,40081.46926965483,266.9605367941504,-5.512509061117081,0.0072312482570803,5.630528021917392,625.9983263132058,250,13.926673679531827,-4.799218551751956,13.404990232020625,12.807784930841645,0.5972053011789793
273,2093.364252739091,791.795360166297,276.60267133608664,-14.807714243779811,39205.7683528944,266.0348463187906,-5.488524902218628,0.0073671310315485,5.664934978959661,625.9983263132058,250,13.95065783843028,-4.519893654990083,13.428974390919077,13.087109827603518,0.3418645633155588
467,2229.257927916969,1310.9744682868668,276.5246836804116,-14.79024522918152,39023.30753025634,316.4111244977095,-5.483460169493992,0.008803137909333,7.880626109476909,625.9983263132058,250,13.95572257115492,-4.452842307585002,13.434039123643714,13.1541611750086,0.2798779486351144
254,753.631807280575,740.3363754757498,276.61600362503776,-15.000634159441002,38011.27109016222,273.1511086976724,-5.454930959760808,0.0078019005996833,6.099695557133846,625.9983263132058,250,13.9842517808881,-4.428816678620155,13.462568333376897,13.178186803973446,0.28438152940345063
369,274.8972505796822,1054.4868200115836,276.571129478056,-15.070890354072848,36386.16461161309,275.0289397437189,-5.407490678167768,0.0082063862203397,6.317019483340557,625.9983263132058,250,14.031692062481142,-4.795944852179511,13.510008614969937,12.81105863041409,0.6989499845558473
23,1292.1651044095324,84.70508905657181,276.71152954922195,-14.92028876932312,35361.46805836953,264.4031235656973,-5.376475695276442,0.00811794552142,5.926177820819411,625.9983263132058,250,14.062707045372468,-4.449398980213815,13.541023597861264,13.157604502379787,0.3834190954814769
423,2493.980396543653,1184.6769048575347,276.54240305509205,-14.75155946668842,33814.62012259214,267.3541773347184,-5.327911260503974,0.008584051196789,6.187670990898979,625.9983263132058,250,14.111271480144936,-4.769087577815415,13.589588032633731,12.837915904778185,0.7516721278555458
159,544.7099186495954,431.50490298712737,276.6629700888396,-15.029475518396422,32287.0821121072,257.25966511316204,-5.277721973808736,0.0086507296461027,5.8699825985593685,625.9983263132058,250,14.161460766840174,-4.433127353943204,13.639777319328969,13.173876128650397,0.46590119067857216
28,202.24556682014685,99.32879958902856,276.71399604078545,-15.077452412326943,31772.843137803487,381.5984764232364,-5.260290174957538,0.0130394835632373,10.75776917440689,625.9983263132058,250,14.178892565691372,-4.3580291447089206,13.657209118180168,13.24897433788468,0.4082347802954871
497,2159.838222028303,1379.992409604611,276.51468282144697,-14.800533770244565,30701.38033058197,257.9031096427064,-5.2230447326870335,0.0091202872028581,6.033707063092593,625.9983263132058,250,14.216138007961876,-4.321237732902617,13.694454560450673,13.285765749690984,0.40868881075968844
219,356.15368832318745,633.4610335531388,276.6336278076077,-15.057476525215709,30539.71693387616,256.61390141351944,-5.2173124967101945,0.0091227339587949,5.991298549440483,625.9983263132058,250,14.221870243938715,-4.692361373034678,13.700186796427511,12.914642109558923,0.7855446868685885
540,2066.882428265382,1531.6358062352444,276.49245754577595,-14.81454657977206,29857.241463056183,254.90684133923244,-5.192774179297944,0.0092691871077388,5.975096582657488,625.9983263132058,250,14.246408561350966,-4.297048705950796,13.724725113839762,13.309954776642805,0.41477033719695733
