ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1871,2204.844014859281,1270.3620057698313,276.5308418632585,-14.793600429865808,4084617.550955386,2028.8672530153935,2013.250272971109,14.466971523906397,0.000539277214848,6.2786552804884215,225.39579873190095,250,8.680663109157035
714,289.1672453270022,504.8703878943148,276.65310214473146,-15.066602528247996,583586.1201119961,769.9998979934951,757.904152497597,16.579587636238163,0.0014325030367259,6.2786552804884215,225.39579873190095,250,10.691650593649197
1954,1749.7749027951834,1318.2261027456432,276.5256101250376,-14.859401273797303,462118.8301776225,685.3686426664628,674.2631649731228,16.832965858468057,0.0016102021531063,6.2786552804884215,225.39579873190095,250,10.932839909007015
175,1920.2134818221275,136.2320665434027,276.70115888882606,-14.829945350148115,394317.7358517411,639.0911270065416,616.9976693287825,17.005234243026237,0.0017596500829267,6.2786552804884215,225.39579873190095,250,11.09682122264843
2300,294.8752661630573,1556.710563059171,276.4960812997516,-15.07001128076072,349414.42260213254,598.6819600382906,583.639471247446,17.136497953754514,0.0018602237399733,6.2786552804884215,225.39579873190095,250,11.221770416163388
2987,2517.769424869656,2058.10469467402,276.41207886305176,-14.751642218229318,337686.41195508,587.6877161879958,574.6017870604212,17.173566057770387,0.0018894824632451,6.2786552804884215,225.39579873190095,250,11.257055337458198
788,39.42846444001863,555.5950626363939,276.6465851293698,-15.102794449660673,252946.8406517282,581.4627367810881,435.0181441583227,17.487276873260413,0.0024957579691316,6.2786552804884215,225.39579873190095,250,11.555674911557709
1471,1121.1244062649712,1007.8023386714024,276.57455097583744,-14.948759364361488,210688.6440298062,468.4494116231767,449.7575166116023,17.685747201502995,0.0024139674377862,6.2786552804884215,225.39579873190095,250,11.74459770913041
734,513.7250972977309,515.3462384612,276.6505897653912,-15.034286000943691,193222.5208707177,448.83053071733656,430.5021776524488,17.77970566213528,0.0025219384624727,6.2786552804884215,225.39579873190095,250,11.834036243320671
2857,2231.69366657358,1960.2423565019928,276.42785557414595,-14.79249674315881,164210.2335069153,413.8395081379942,396.7968989856803,17.956349475027633,0.0027361604961514,6.2786552804884215,225.39579873190095,250,12.002182502769301
325,1291.1739157993725,243.49033266822107,276.6878495264031,-14.921097585125157,162243.3341241542,416.79648845836505,389.26271841745887,17.969432865280535,0.0027891188871461,6.2786552804884215,225.39579873190095,250,12.014636508918233
1565,1818.3247732005,1066.943827363843,276.56279995955805,-14.84849940725943,161025.3991772606,410.3678013590761,392.3928696256598,17.97761406059855,0.0027668698491788,6.2786552804884215,225.39579873190095,250,12.022424143073195
2627,1347.5136783276546,1807.2254530271316,276.45433914034794,-14.91933234694952,146508.35574457358,392.6215667512358,373.1541213002213,18.08019403588861,0.0029095216641771,6.2786552804884215,225.39579873190095,250,12.120069448940022
