ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst
193,2871.7975916692712,358.44447181257414,276.663961098759,-14.693631648045322,2757.3086108088755,22.393636578966845
196,1340.0359102473615,360.84486039435035,276.6701368406766,-14.914543045885424,2561.321767026893,22.473689670914798
197,1905.3222891472449,360.8563842794827,276.66772837528873,-14.833037369687407,41835.16239770916,19.44099637370551
199,1177.975593952967,364.2708015315961,276.6703148168698,-14.937920335963518,1259.4820158934526,23.244370095179317
200,707.4688660461005,364.8074438764535,276.6722326767908,-15.005742782465324,698.1600033761788,23.884962609033003
201,427.5561350852414,365.85960398962766,276.6732625590054,-15.04608801687643,891.8378808922353,23.619135233926137
202,1569.623805589863,367.48097040865093,276.66817025257654,-14.881469998691417,3484.943780738162,22.139360580596552
203,2149.7232717776483,368.21537927303456,276.66558903375045,-14.79782335546295,2517.4630045140657,22.492442278981844
204,2488.7409738063075,368.1536961220098,276.66415123613746,-14.748927767757747,7858.437449395737,21.256509519993426
205,663.6276571794374,371.3876930777925,276.671436792081,-15.012088711772986,859.1022140408095,23.659737925975616
206,787.7846800693783,373.1980054809474,276.6706399774153,-14.994201562117762,14100.758743891834,20.62174381638566
207,1454.1860663891182,373.0305178863984,276.66783374851303,-14.89813669982496,12724.544421474478,20.733244416217353
210,1834.06820036712,374.88546184104257,276.6659399990827,-14.843370897040344,1551.1754549830293,23.018197711508897
211,2109.6944865269766,374.86576084869864,276.6647681965409,-14.803624008020124,2236.831812352444,22.620766695002718
212,461.8298274495039,376.0338753489701,276.6715989922758,-15.041190793326816,1492.1468023726047,23.060321140239253
213,1061.5354631161854,376.8249822598175,276.66893673044495,-14.954757780379651,2882.366708761583,22.345476939037994
214,396.92809121511823,376.3035056722458,276.67183375049433,-15.050544921600912,1993.103950594319,22.746025146739957
215,2660.928129869852,379.735213005155,276.66168931350677,-14.724140033808,20329.091291679135,20.224555106298673
216,436.9769183741364,382.0380751405742,276.67080828408155,-15.044797171130174,1314.0934388720634,23.198284404389764
217,752.1457618649674,382.5959403572795,276.66938894771107,-14.999377175595834,1551.946788093519,23.017657955588483
218,2128.429740499317,383.1184850085091,276.66345783831,-14.800956729335029,4313.4798235165945,21.90778059431026
219,726.5591155566258,384.3169035919734,276.66924069216265,-15.003072090347752,2447.4247787814384,22.52307663991214
220,884.4999951391768,388.9098245631952,276.66788537288966,-14.980326529660202,1727.1682772221466,22.901513389821773
221,1237.8022831655096,387.1262660285732,276.66665120006337,-14.929390829603031,1882.8504258986795,22.80781046936408
222,2885.3466470675558,389.0859818681011,276.6593364035227,-14.69180650785389,3060.0246089489883,22.280537723868484
223,1280.1476655806202,389.28234849019924,276.66614963512814,-14.92329521972564,4788.6395149873715,21.79431965936402
224,1645.9667447225368,390.52531256901153,276.6644085311953,-14.870558804659296,3428.3974360346474,22.15712211758383
225,1214.7374840919629,390.42587704181983,276.66625699927914,-14.932729557052317,3794.3323366563272,22.04701160404984
226,678.2919208248562,392.50385090508837,276.66822378484585,-15.010062565714106,5217.801488399513,21.7011311408891
227,270.5278889451429,397.5722103575081,276.66919486014206,-15.06884736886547,3234.045040024517,22.22048486177555
228,1295.777039289645,403.2115135470171,276.66400547553104,-14.921099966158108,4678.754900595559,21.819524284157495
229,1331.3378044282274,404.3464437626703,276.6636850817549,-14.915978092977578,10524.92843636532,20.939302142785486
230,365.844639637458,405.932051771937,276.66754371491345,-15.055146437059127,879.1001742888038,23.63475410628794
232,2869.941896933731,406.12988871922306,276.65686205514726,-14.694100706534208,2220.6225290460716,22.628663167727467
235,731.3952685664723,416.0253661870342,276.66448897806737,-15.002506208756193,2049.654581527,22.715648327548728
236,1746.9917310674884,418.6028254035039,276.65979136458134,-14.856109425739058,35454.72047139737,19.620664857424025
237,2126.8123635298466,419.0856120317595,276.65810209215323,-14.801340704003005,5861.730833765825,21.574785341462476
238,819.5362746353555,420.4328657137489,276.66345769049803,-14.989820631960601,1674.9774706311582,22.934827596899233
239,1182.1346664004543,420.20803774136215,276.6619527933715,-14.93755318944292,1031.5612814314736,23.461112439217906
240,656.8146692425211,422.62540727504376,276.66382023558094,-15.013282430504988,3740.8254114964075,22.0624314225245
241,850.67942098179,426.20909648274636,276.6624638226602,-14.985355741027384,4447.904113930941,21.874461480842854
242,2319.940021662721,424.3352719562204,276.6564962270088,-14.773510093446925,2532.291313111622,22.486065858759666
243,2029.3284242854238,425.0596878960649,276.65762662511315,-14.815423863972372,2657.937344616388,22.43348817385037
244,982.3983624680453,427.9529407323318,276.66164503966223,-14.966377139894318,5313.655683186764,21.681366498271228
245,879.1561795758325,428.8770588300305,276.6619450211271,-14.98126226276849,1181.4005049599436,23.313857141304947
246,1516.7699539494372,429.23330085923584,276.6591850173318,-14.88934778465761,813.9059060522341,23.71841452187826
247,544.7065265192887,431.5037747252321,276.6629702715688,-15.029476002602017,18137.09950730048,20.34843043238536
248,1923.5169618913758,433.2679756036088,276.6568532057484,-14.830716570147196,1768.780656452851,22.875665071399034
250,2566.7596049524604,436.1285925231913,276.6536854009927,-14.737960470392016,4707.615127413126,21.812847647335474
251,1833.9230479583382,439.56750371418605,276.65629510936566,-14.843662084292749,2802.8521204347635,22.375849559631646
252,1441.6035538389874,439.8962691479954,276.65791403905655,-14.900229126845444,830.9136874860924,23.695960238980803
253,308.6017887888061,441.9364901952634,276.6624126025466,-15.063543516007053,3073.799142058495,22.275661309074664
254,666.6037243693497,443.95259905175305,276.66059641176633,-15.011959649496356,7343.061704804553,21.3301570775246
255,1027.829678930725,458.84398979511536,276.65684376708475,-14.959956396653226,2073.4489722400685,22.70311664216385
256,2636.7913975859706,458.72415155747876,276.6500184801026,-14.727954029525042,1541.942330918857,23.02467969347586
257,860.6341008076365,464.9797640601129,276.65663702043065,-14.984081208313084,1795.051826141338,22.859657541925895
258,544.3980254937841,467.4369022717032,276.6576094371982,-15.02966855007294,1079.4438407532798,23.411849890148975
259,823.3053401058539,468.6767032969915,276.65624357393324,-14.98947677170211,9203.144239478126,21.085009449902156
260,647.0839750916399,470.39204153456706,276.6567338563267,-15.014881913178948,5733.1920435842185,21.598858797946345
261,1191.900961877422,469.1220926897105,276.6546146277977,-14.936348185160892,1013.2403869953196,23.480568791397534
262,250.89893197561662,472.0312383420422,276.65816503999946,-15.071982049006108,1227.6502434397262,23.272163385977883
263,1563.3012338350968,471.4107786743394,276.652696684806,-14.88281454201277,7484.058675122244,21.309507062390118
264,1699.0773157880508,472.38727962578434,276.65197415453923,-14.863242270829948,2309.0359216974903,22.586273298445565
265,1746.017659224285,472.8820290317335,276.65170086152557,-14.85647616534491,531.4011477571476,24.181293801443367
267,1073.1359070221301,474.09055290222244,276.6543771024199,-14.953488800071472,1104.774106510944,23.38666630473772
268,1143.725087050181,475.2778129443908,276.65390067141834,-14.94331836337034,1229.411955637479,23.270606441229837
269,394.09168124351316,478.1070818807873,276.65665290908953,-15.051372969172585,2979.4777280179915,22.309499663266536
271,503.81756649756085,481.7749735815363,276.655641486589,-15.035575725048986,3812.7902778032876,22.041742727678763
272,885.4028247127197,483.65127704714587,276.6537462992596,-14.980588305000932,2233.145240031263,22.622557597238316
275,2698.0314451185095,488.7544132763927,276.6452810394764,-14.719246738948554,2015.4747199740523,22.733906633721652
276,980.4277843859587,491.0404132850324,276.65224131064804,-14.966922165478168,1946.2926141361968,22.771829685252058
277,565.5313260466291,491.32146174575706,276.6539558400827,-15.026721274685118,2452.8189560258543,22.52068628701881
278,1008.4524805846542,492.17933194128057,276.65195265277634,-14.962887359626722,1084.409891118652,23.406866346147588
279,1589.518161403832,493.8941086115029,276.64923207954905,-14.879128114003544,2615.7081410519095,22.450876811503914
280,785.3437611346554,500.8620012104459,276.65160209261046,-14.995080957891808,2982.296514421949,22.308472969347626
281,289.16870607296823,504.8723328226738,276.6531018482852,-15.066602325739122,389983.03026900365,17.017235747837404
282,1714.1086929812539,506.24905524445575,276.64686034827287,-14.861215866060357,1960.4421459998048,22.763964945441195
283,2763.289872208192,507.3461565636385,276.6422315949603,-14.709911570736587,1779.1141621668357,22.869340479732873
284,1110.9949282396533,507.5719085251539,276.64922178282194,-14.948170020394901,5721.242608506545,21.601124110795176
285,689.2908772355103,509.8978479812445,276.65066031598343,-15.008961774902094,5953.542358429746,21.557911401919174
286,513.7222045155349,515.3515639670281,276.6505889828971,-15.034286439710883,129772.77976511954,18.21189100310639
287,2471.2266075924126,515.8554431607967,276.64220783437537,-14.75207402253877,4486.849489565291,21.86499626803216
289,813.5755127243909,518.2799749517345,276.6488837243761,-14.991083760609973,985.8145710236349,23.510361939079992
291,717.5240540756336,524.9074127204279,276.6483012362214,-15.004954547844457,1272.6591064944005,23.23306979808143
292,1870.918910677592,523.7185467478315,276.64358902485935,-14.838678219396229,1193.675292691063,23.302634509912227
