ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Mag_Inst,SNR,Std_Fundo,Area_Ap,Exptime,Mag_G_Calibrada
447,978.4057913636012,1251.537497951781,276.5387829408112,-14.970312020871136,18418.05003716244,-4.668259099577827,88.72089612509767,6.2786552804884215,625.9983263132058,250,13.7514881329381
448,1754.0921039411764,1253.9029931432835,276.5351857823992,-14.858518918442693,18265.688973082462,-4.659240123914308,88.1429115487843,6.2786552804884215,625.9983263132058,250,13.760507108601619
345,2996.688418277047,995.0234873926568,276.56855359005164,-14.678277588408603,17969.580611500714,-4.6414948316048,87.01452567291828,6.2786552804884215,625.9983263132058,250,13.778252400911128
278,2764.5858523642105,807.0478404739804,276.59755436350315,-14.710976543333953,17788.226586936216,-4.630481610488891,86.3200803762183,6.2786552804884215,625.9983263132058,250,13.789265622027036
522,59.764177497707934,1469.5173228918452,276.51007139963195,-15.10353493503986,17722.298424432636,-4.6264500916553,86.06698902165796,6.2786552804884215,625.9983263132058,250,13.793297140860627
348,472.8802199244166,1007.3925357852796,276.5773300641088,-15.04217517161932,17524.364090794523,-4.614255647360354,85.30508176146624,6.2786552804884215,625.9983263132058,250,13.805491585155574
132,2488.661909660426,368.1532830798701,276.6641516353859,-14.748939169958453,17415.60991331801,-4.607496699616507,84.88513252870871,6.2786552804884215,625.9983263132058,250,13.81225053289942
650,1084.4287089673692,1982.524390300556,276.42926991479226,-14.95793118260151,17289.97631975729,-4.59963597448826,84.39882802985134,6.2786552804884215,625.9983263132058,250,13.820111258027667
239,1664.2141530828978,709.1164846428035,276.61681655852686,-14.86924994781376,17236.244947372994,-4.596256621562599,84.1904569556435,6.2786552804884215,625.9983263132058,250,13.823490610953328
327,682.9678689897587,945.640864935266,276.585664975416,-15.011652760840764,17075.381614531216,-4.5860760243917,83.56523290794047,6.2786552804884215,625.9983263132058,250,13.833671208124228
33,519.6955285408417,107.9154525913709,276.7113630296655,-15.031738338331978,16975.8944598104,-4.5797316446446725,83.17750705179975,6.2786552804884215,625.9983263132058,250,13.840015587871255
349,963.1971378417325,1007.5710161428818,276.5752482664643,-14.971519488470918,16805.477272809425,-4.568777105502369,82.51146877422937,6.2786552804884215,625.9983263132058,250,13.850970127013557
521,118.67678116448168,1466.4475505099645,276.51028550108526,-15.09503672186453,16776.74253735959,-4.566919077629152,82.39893016576264,6.2786552804884215,625.9983263132058,250,13.852828154886776
603,781.3738296263963,1784.481185436594,276.46007353696336,-15.00081980528882,16715.384701784118,-4.562940918966145,82.15839609949957,6.2786552804884215,625.9983263132058,250,13.856806313549782
