RA,DEC,Fluxo,Mag_Inst,Mag_B_Calibrada
276.6560962084681,-14.669735298475137,3536.7246064992432,-2.8766530883217847,15.859473042648897
276.6680290321447,-15.077944966956851,3827.8319708000126,-2.962532141889136,15.773593989081546
276.6634127252972,-14.922935358915579,2769.1502800276576,-2.6110162914972705,16.12510983947341
276.66747248305273,-15.067317527152913,1793.6986522292937,-2.139523682856313,16.596602448114368
276.6644819369361,-15.002520479560875,1877.5409192392617,-2.1891235053681606,16.54700262560252
276.66306919699707,-14.967931795292712,2757.2358645853237,-2.6063347756177357,16.129791355352946
276.65978587695616,-14.856117555667732,32060.086076105807,-5.270061688393886,13.466064442576796
276.6580840814451,-14.801345650158193,5351.905701200034,-3.326421110076728,15.409705020893954
276.66344337258437,-14.989800770738173,1568.0832124223598,-1.9935727417562705,16.74255338921441
276.66380987579845,-15.01328135050742,3429.250879082436,-2.8431481249185224,15.892978006052159
276.66247461275833,-14.985356310193355,3875.234892940636,-2.975895058081343,15.76023107288934
276.6616393992782,-14.966373976199959,5153.059055760175,-3.2853127774397004,15.450813353530982
276.6629668429031,-15.029476736589883,16739.92929108903,-4.564534026358661,14.17159210461202
276.65361501909484,-14.73801084215197,3922.3205941633496,-2.9890076988355663,15.747118432135116
276.65631906706926,-14.843651939607216,2470.573148443691,-2.4871442707112212,16.248981860259462
276.6624000857956,-15.063537740503714,2820.910191741539,-2.631123128082712,16.10500300288797
276.6605967465763,-15.011962852393857,6808.979850274962,-3.5878551007655632,15.14827103020512
276.6557304366849,-14.895437110261144,1659.6295620935998,-2.0551778835227097,16.680948247447972
276.65685110099844,-14.95994319108595,1955.7025055916092,-2.2334069587354226,16.50271917223526
276.6499469498172,-14.72778004907,1086.5032915096526,-1.5952275941520466,17.140898536818636
276.6562401947565,-14.989482847236493,8937.130347563601,-3.883145208676079,14.852980922294602
276.6567206909259,-15.014875840529934,5274.761959726435,-3.3106571420783975,15.425468988892284
276.6526907297254,-14.882819322921186,6858.769916677964,-3.595765564124406,15.140360566846276
276.6581326820604,-15.07197372992766,1173.515894379736,-1.6788724187266635,17.05725371224402
276.65438945838946,-14.953502471354884,1116.0412312478074,-1.6243505772176903,17.11177555375299
276.65197412388227,-14.863277160209607,2057.948601527911,-2.288736287826712,16.44738984314397
276.6580317862282,-15.077905963279703,3529.7270202566506,-2.874502777072465,15.861623353898217
276.6566529533507,-15.051368193432086,2781.0361770252057,-2.615666574338833,16.12045955663185
276.6571696371034,-15.081626746045513,1962.631122765335,-2.237246681979215,16.498879448991467
276.6556411909668,-15.035574355770661,3632.139490898764,-2.9055562760181832,15.830569854952499
276.65369671433876,-14.980626266901504,1907.2022996231826,-2.206141882605456,16.529984248365224
276.64387276745003,-14.667013023247957,15108.2136585736,-4.453182773170401,14.282943357800281
276.653936404466,-15.026721073150368,2261.1846585627936,-2.3909900539313993,16.34513607703928
276.65222790597494,-14.966910268640778,1737.7223314796647,-2.10510093400411,16.631025196966572
276.6519772813551,-14.958254727567247,796.3434832173662,-1.2579010543546398,17.47822507661604
276.64921218452395,-14.879121173651775,2382.740902593403,-2.4478420284877074,16.288284102482976
276.6515977280123,-14.995088448394876,2737.0120311698265,-2.598341744460471,16.137784386510212
276.65309627551966,-15.066602001105442,358712.51531639096,-7.89201630151267,10.844109829458013
276.6468487428946,-14.861202990880406,1814.2836373787432,-2.1519129377748896,16.584213193195794
276.6492125744409,-14.948170334150854,5183.656529804699,-3.291740521745377,15.444385609225305
276.6506530712582,-15.008960424285071,5353.127768678758,-3.3266690014851585,15.409457129485524
276.6505881755782,-15.034284875473693,119581.07851232646,-6.69930614342528,12.036819987545403
276.64219578284593,-14.752095064887781,3921.5222436607874,-2.988786685216188,15.747339445754495
276.6507194463627,-15.044758643694795,1270.594572308888,-1.7651674678097218,16.97095866316096
276.6514176469261,-15.08037573239452,1919.008601055939,-2.212842281472761,16.523283849497922
276.64647562132444,-14.930353584581699,1335.5508693440133,-1.8193010642389655,16.916825066731718
276.6435296522608,-14.838695941681902,1080.2999422175199,-1.589010860474025,17.147115270496656
276.6482795301634,-15.004961990420487,1202.1752781209725,-1.7050694602386196,17.031056670732063
276.646385218696,-14.963736453776725,1471.3874283851837,-1.9244675810361072,16.811658549934574
276.64353876222,-14.870887361353246,2369.895142096888,-2.4419728051424756,16.294153325828205
276.64893888176647,-15.097066464202793,2708.8163242323426,-2.5870988732609486,16.149027257709733
276.6447067870726,-14.953994659213198,2123.0134285898894,-2.3225318313091425,16.41359429966154
276.64845198534925,-15.086766918977014,2008.4832319697452,-2.2623205041458276,16.473805626824856
276.6476411859794,-15.058477941054006,1264.4636591272429,-1.759915858750104,16.976210272220577
276.6450040466917,-14.974053627719568,1504.2061566949706,-1.9484183830869026,16.78770774788378
276.63799960419703,-14.76955612254829,5921.926020585226,-3.436307422523398,15.299818708447283
276.64090087750833,-14.910744679047541,1213.8359148314921,-1.7155499363139177,17.020576194656766
276.6465718049363,-15.102796316682255,155279.51140395834,-6.982935367943737,11.753190763026945
276.6438525455565,-15.018756079002948,2150.1582986779467,-2.3363260649828446,16.399800065987836
276.6417487825293,-14.979353138026845,2338.8616021848575,-2.427661288309118,16.308464842661564
276.64080826243617,-14.947842851489677,2730.321733650824,-2.5956845436473817,16.140441587323302
276.64188908617894,-15.008691893109434,1471.9393784529166,-1.9248747884025397,16.81125134256814
276.63367195428555,-14.738790628329742,2703.1252542494185,-2.5848154033039004,16.151310727666782
276.64231739969193,-15.046047104975754,793.7611266875756,-1.2543745436767493,17.48175158729393
276.6426481645193,-15.066592725053766,2353.318828877047,-2.434351902339275,16.30177422863141
276.63774409857945,-14.914063536064383,4991.225251963217,-3.2506679029237078,15.485458228046975
276.63994332049066,-14.997235031059617,25136.17029095412,-5.005897753162291,13.730228377808391
276.6350804510167,-14.827000477998867,1611.2178279409854,-2.0230356249571537,16.71309050601353
276.6377606386371,-14.926685459728484,2493.20819682398,-2.4970463434085257,16.239079787562154
276.637121787516,-14.90610522034096,2330.4011769136414,-2.423726705694297,16.312399425276386
276.63922806433,-14.993985504401225,1780.3988460099863,-2.1314432386114834,16.6046828923592
276.64143255582076,-15.087247110335234,1681.648200880365,-2.069487845802738,16.666638285167945
276.62899240066344,-14.714441957648148,3037.1189871316164,-2.7113044955228824,16.0248216354478
276.63840270704134,-15.035794198964192,1134.2247805191364,-1.6418978070957424,17.09422832387494
276.6355761667393,-14.966142354168914,7368.977805794966,-3.6736680995647006,15.062458031405981
276.6321132748067,-14.85835104241326,3591.65070893363,-2.893385214678684,15.842740916291998
276.63573641796813,-14.992110668477762,5657.904217578231,-3.3867889558955158,15.349337175075167
276.62746858235994,-14.724277759358856,9968.497048070894,-4.001724189813054,14.734401941157628
276.63554532079894,-15.014041508421252,1123.7143403665614,-1.6317897862737796,17.104336344696904
276.62785149862407,-14.75525957189493,6883.54964857459,-3.5996811012498062,15.136445029720875
276.6353576247771,-15.023011033441435,5315.218449946529,-3.3189527740132374,15.417173356957445
