ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst_B,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime,Mag_Inst_R,Mag_Ap_B,Mag_Ap_R,Cor_B_R,Mag_R_Intrinseca,Cor_BR_Intrinseco
650,2789.559330334656,1336.9470022458345,276.5249439503503,-14.69135308443182,83381.98414982314,333.99021597728614,-5.357302437400218,0.0043488192465531,4.248347012311862,993.1466590310956,600,-6.027255244774135,12.643234301389196,11.675080562677294,0.9681537387119015,9.413895062112084,-0.7712197232613365
622,1843.542234627808,1282.6577217514034,276.5370766534619,-14.827582834429728,80582.55777282541,329.7727065594673,-5.32022449459666,0.0044430735063159,4.248347012311862,993.1466590310956,600,-6.09720659813267,12.680312244192754,11.60512920931876,1.0751830348739944,9.34394370875355,-0.6641904270992436
139,402.6022747201079,296.827297060702,276.6905378971684,-15.03163949328155,79139.56412626687,327.57753943913485,-5.300606009017594,0.0044939713592764,4.248347012311862,993.1466590310956,600,-6.323069180205384,12.69993072977182,11.379266627246047,1.3206641025257735,9.118081126680837,-0.41870935944746446
709,2564.485996269653,1457.1278543245703,276.5079679727285,-14.724297758692828,77369.6477143871,324.8647840765727,-5.276048422535994,0.0045587088282211,4.248347012311862,993.1466590310956,600,-5.815123379199342,12.72448831625342,11.887212428252088,0.8372758880013329,9.626026927686878,-0.902097573971905
895,2845.0557090499965,1969.935586975896,276.4302548813124,-14.68594279966736,72647.45713403611,317.5136805757623,-5.207672917460684,0.0047451709474852,4.248347012311862,993.1466590310956,600,-5.676875677129568,12.79286382132873,12.02546013032186,0.7674036910068693,9.76427462975665,-0.9719697709663686
755,777.366874819999,1576.884132437882,276.4975965319455,-14.982704105282773,72497.77716269181,317.277886688346,-5.205433601476086,0.0047514367344603,4.248347012311862,993.1466590310956,600,-6.031597400846648,12.795103137313328,11.670738406604782,1.124364730708546,9.409552906039572,-0.6150087312646919
549,419.9382667322592,1107.1489543407538,276.5693087150552,-15.03242752607951,72314.2611548726,316.988550855711,-5.202681757322514,0.0047591507424376,4.248347012311862,993.1466590310956,600,-6.257540376664672,12.7978549814669,11.444795430786758,1.3530595506801415,9.183609930221548,-0.38631391129309645
200,1781.0739200406445,409.40626941147633,276.667762622627,-14.833036905692513,71829.84395033779,316.2235351283469,-5.19538418137498,0.0047796831123037,4.248347012311862,993.1466590310956,600,-5.769491946596469,12.805152557414434,11.93284386085496,0.8723086965594735,9.67165836028975,-0.8670647654137644
683,455.49873136560126,1406.9534741157188,276.52433747817724,-15.028508847237116,71792.64340707037,316.1647096464143,-5.194821734946032,0.0047812701827511,4.248347012311862,993.1466590310956,600,-5.756814812263097,12.805715003843382,11.945520995188332,0.8601940086550499,9.684335494623122,-0.879179453318188
910,2223.063259052385,2008.0116543345612,276.4271766056768,-14.775791422011482,70819.99153854832,314.6227451365832,-5.180011550374221,0.0048232978707552,4.248347012311862,993.1466590310956,600,-6.36075788826766,12.820525188415193,11.34157791918377,1.4789472692314227,9.08039241861856,-0.2604261927418152
